Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	5.450617e-01	9.889191e-01	0	0	1.426190e+00	8.654920e-01	GOT2
KEGG_2021_Human	Vitamin B6 metabolism	1/6	5.450617e-01	9.889191e-01	0	0	1.426190e+00	8.654920e-01	AOX1
KEGG_2021_Human	B cell receptor signaling pathway	10/81	5.456645e-01	9.889191e-01	0	0	1.004254e+00	6.083279e-01	VAV3;IFITM1;MAP2K2;INPP5D;PLCG2;LILRB2;PIK3AP1;LILRB4;RELA;VAV2
KEGG_2021_Human	Mismatch repair	3/23	5.504361e-01	9.889191e-01	0	0	1.069597e+00	6.385970e-01	MSH6;RFC1;PMS2
KEGG_2021_Human	Protein export	3/23	5.504361e-01	9.889191e-01	0	0	1.069597e+00	6.385970e-01	OXA1L;SRP68;SRP14
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	3/23	5.504361e-01	9.889191e-01	0	0	1.069597e+00	6.385970e-01	PCK1;SLC4A4;PCK2
KEGG_2021_Human	Cocaine addiction	6/49	5.696973e-01	9.999950e-01	0	0	9.948826e-01	5.597708e-01	GPSM1;DDC;GNAS;GRIN2C;SLC18A1;RELA
KEGG_2021_Human	Ether lipid metabolism	6/49	5.696973e-01	9.999950e-01	0	0	9.948826e-01	5.597708e-01	PLA2G4F;PLA2G4C;LPCAT1;ENPP2;PLA2G7;PLD2
KEGG_2021_Human	Th1 and Th2 cell differentiation	11/92	5.876840e-01	9.999950e-01	0	0	9.681402e-01	5.146303e-01	HLA-DRB5;HLA-DMB;HLA-DPB1;IL12A;PLCG1;RELA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;DLL3
KEGG_2021_Human	GnRH signaling pathway	11/93	6.026070e-01	9.999950e-01	0	0	9.562788e-01	4.843456e-01	PLA2G4F;PLCB3;MAP2K2;CALML5;PLA2G4C;LHB;GNAS;PTK2B;CACNA1S;EGFR;PLD2
KEGG_2021_Human	Epstein-Barr virus infection	24/202	6.045307e-01	9.999950e-01	0	0	9.609786e-01	4.836633e-01	HLA-DRB5;CDKN1B;PSMD13;DDX58;STAT2;HLA-B;HLA-C;TAP1;ISG15;HLA-A;IRAK4;RELA;ICAM1;NCOR2;MAVS;HLA-DMB;PSMD2;PLCG2;HLA-DPB1;VIM;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Fc epsilon RI signaling pathway	8/68	6.088709e-01	9.999950e-01	0	0	9.505166e-01	4.715979e-01	VAV3;PLA2G4F;MAP2K2;INPP5D;PLA2G4C;PLCG2;PLCG1;VAV2
KEGG_2021_Human	Mitophagy	8/68	6.088709e-01	9.999950e-01	0	0	9.505166e-01	4.715979e-01	USP8;BCL2L13;RHOT2;CALCOCO2;MFN1;EIF2AK3;TBC1D17;RELA
KEGG_2021_Human	Shigellosis	29/246	6.262349e-01	9.999950e-01	0	0	9.523058e-01	4.457075e-01	CALCOCO2;ROCK2;ARPC1B;CGAS;EGFR;RELA;SEPTIN11;ACTG1;C3;HK3;H3C14;PLCG2;CAPN2;CASP1;PLCG1;CAST;RIPK2;ACTN4;SEPTIN9;PLCB3;STING1;ATG16L1;HKDC1;HCLS1;ITGA5;TLN1;DOCK1;PLCD1;PPID
KEGG_2021_Human	Autophagy	16/137	6.268664e-01	9.999950e-01	0	0	9.424463e-01	4.401430e-01	RUBCN;MAP2K2;STX17;IRS1;EIF2AK3;WDR41;TSC1;EIF2AK4;PRAP1;CAMKK2;DEPTOR;ATG16L1;ATG7;CTSD;ATG2B;CTSB
KEGG_2021_Human	Nitrogen metabolism	2/17	6.366514e-01	9.999950e-01	0	0	9.506374e-01	4.292442e-01	CA3;CPS1
KEGG_2021_Human	Cardiac muscle contraction	10/87	6.394890e-01	9.999950e-01	0	0	9.256825e-01	4.138596e-01	RYR2;COX4I2;UQCRC1;HRC;UQCRC2;UQCR10;CACNA1S;MYH6;TRDN;MYH7
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	8/70	6.423838e-01	9.999950e-01	0	0	9.197495e-01	4.070530e-01	TJP1;ATP6V0A2;PLCG2;TCIRG1;PLCG1;ATP6V1E2;EGFR;RELA
KEGG_2021_Human	Vasopressin-regulated water reabsorption	5/44	6.437215e-01	9.999950e-01	0	0	9.139381e-01	4.025797e-01	DYNC2H1;DYNC1H1;DCTN2;DCTN1;GNAS
KEGG_2021_Human	RNA degradation	9/79	6.483493e-01	9.999950e-01	0	0	9.164190e-01	3.971079e-01	EXOSC7;EXOSC5;PNPT1;DIS3;MTREX;SKIV2L;ENO3;PFKM;DCP1B
KEGG_2021_Human	Measles	16/139	6.504349e-01	9.999950e-01	0	0	9.270156e-01	3.987224e-01	CDKN1B;CLEC4M;DDX58;MX2;STAT2;HSPA6;MX1;EIF2AK3;ADAR;EIF2AK4;IRAK4;RELA;IFIH1;MAVS;IL12A;HSPA1B
KEGG_2021_Human	Gap junction	10/88	6.540735e-01	9.999950e-01	0	0	9.137624e-01	3.879247e-01	TUBB8;TJP1;TUBA1C;TUBA3E;PLCB3;MAP2K2;TUBAL3;GNAS;PRKG1;EGFR
KEGG_2021_Human	Choline metabolism in cancer	11/98	6.730750e-01	9.999950e-01	0	0	9.010621e-01	3.567292e-01	DGKG;PLA2G4F;MAP2K2;SLC44A2;PLA2G4C;TSC1;PIP5K1C;PLCG1;GPCPD1;EGFR;PLD2
KEGG_2021_Human	Glycerophospholipid metabolism	11/98	6.730750e-01	9.999950e-01	0	0	9.010621e-01	3.567292e-01	DGKG;PLA2G4F;PNPLA7;GPAM;GPD2;PLA2G4C;LPCAT1;PNPLA6;GPCPD1;LCLAT1;PLD2
KEGG_2021_Human	GnRH secretion	7/64	6.866943e-01	9.999950e-01	0	0	8.752691e-01	3.289840e-01	KCNJ5;PLCB3;MAP2K2;KCNJ11;KCNJ9;LHB;CACNA1S
KEGG_2021_Human	Cortisol synthesis and secretion	7/65	7.024978e-01	9.999950e-01	0	0	8.601290e-01	3.037227e-01	PLCB3;NCEH1;HSD3B2;CYP11A1;GNAS;CACNA1S;AGT
KEGG_2021_Human	Sphingolipid signaling pathway	13/119	7.174128e-01	9.999950e-01	0	0	8.737769e-01	2.901847e-01	CERS4;ASAH1;MAP2K2;ASAH2;ROCK2;PPP2R5A;PPP2R3A;RELA;PLD2;SGPL1;PLCB3;SPTLC3;CTSD
KEGG_2021_Human	Insulin secretion	9/86	7.457222e-01	9.999950e-01	0	0	8.327743e-01	2.443378e-01	RYR2;PLCB3;PCLO;KCNJ11;ABCC8;KCNMB1;GNAS;CACNA1S;GIP
KEGG_2021_Human	Notch signaling pathway	6/59	7.487941e-01	9.999950e-01	0	0	8.067076e-01	2.333735e-01	NCOR2;ATXN1;CTBP2;EP300;DTX2;DLL3
KEGG_2021_Human	VEGF signaling pathway	6/59	7.487941e-01	9.999950e-01	0	0	8.067076e-01	2.333735e-01	PLA2G4F;MAP2K2;PLA2G4C;KDR;PLCG2;PLCG1
KEGG_2021_Human	RNA polymerase	3/31	7.523668e-01	9.999950e-01	0	0	7.636490e-01	2.172821e-01	POLR1A;POLR1B;POLR2E
KEGG_2021_Human	Bladder cancer	4/41	7.596281e-01	9.999950e-01	0	0	7.704463e-01	2.118160e-01	MAP2K2;THBS1;MMP9;EGFR
KEGG_2021_Human	Renin secretion	7/69	7.603252e-01	9.999950e-01	0	0	8.044527e-01	2.204273e-01	PLCB3;CALML5;GNAS;CLCA1;CACNA1S;AGT;CTSB
KEGG_2021_Human	Prostate cancer	10/97	7.692487e-01	9.999950e-01	0	0	8.188130e-01	2.148082e-01	MAP2K2;CDKN1B;GSTP1;MMP3;EP300;KLK3;MMP9;EGFR;RELA;HSP90B1
KEGG_2021_Human	Terpenoid backbone biosynthesis	2/22	7.725271e-01	9.999950e-01	0	0	7.127746e-01	1.839587e-01	MVK;ACAT2
KEGG_2021_Human	Aldosterone synthesis and secretion	10/98	7.801775e-01	9.999950e-01	0	0	8.094620e-01	2.009358e-01	KCNJ5;PLCB3;CAMK1D;CALML5;HSD3B2;CYP11A1;GNAS;ATP2B4;CACNA1S;AGT
KEGG_2021_Human	Alzheimer disease	41/369	7.806335e-01	9.999950e-01	0	0	8.894171e-01	2.202637e-01	RTN3;NDUFB9;CALML5;LRP1;NDUFB6;TUBAL3;IRS1;PSMD13;COX4I2;UQCR10;RELA;RTN4;TUBB8;PSMD9;TUBA1C;TUBA3E;WNT6;PSMB4;CASP7;PSMB3;PSMD2;CAPN2;APOE;CACNA1S;NDUFV3;MAP2K2;NDUFA6;EIF2AK3;NDUFC1;GRIN2C;SDHA;PLCB3;UQCRC1;ATP5PO;NOX4;NDUFS2;UQCRC2;MAPT;PPID;ATG2B;SLC25A6
KEGG_2021_Human	Mannose type O-glycan biosynthesis	2/23	7.936786e-01	9.999950e-01	0	0	6.787942e-01	1.568535e-01	POMT1;POMGNT1
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	5/53	7.969801e-01	9.999950e-01	0	0	7.421928e-01	1.684225e-01	PLCB3;KLK1;CLTCL1;ATP2B4;GNAS
KEGG_2021_Human	Non-homologous end-joining	1/13	8.185489e-01	9.999950e-01	0	0	5.940084e-01	1.189336e-01	PRKDC
KEGG_2021_Human	Phospholipase D signaling pathway	15/148	8.230702e-01	9.999950e-01	0	0	8.029429e-01	1.563441e-01	DGKG;PLA2G4F;MAP2K2;PLA2G4C;TSC1;F2;EGFR;AGT;PLD2;PLCB3;PLCG2;GNAS;PTK2B;PIP5K1C;PLCG1
KEGG_2021_Human	Thyroid hormone signaling pathway	12/121	8.254308e-01	9.999950e-01	0	0	7.839090e-01	1.503928e-01	PLCB3;MAP2K2;TBC1D4;PLCG2;EP300;ITGAV;PLCG1;PFKM;MYH6;PLCD1;ACTG1;MYH7
KEGG_2021_Human	cGMP-PKG signaling pathway	17/167	8.300832e-01	9.999950e-01	0	0	8.067403e-01	1.502387e-01	MYLK2;MAP2K2;CALML5;IRS1;ROCK2;IRAG1;ATP2B4;MYLK3;MYLK;PLCB3;KCNMB1;PDE5A;CACNA1S;PRKG1;MYH6;MYH7;SLC25A6
KEGG_2021_Human	IL-17 signaling pathway	9/94	8.321625e-01	9.999950e-01	0	0	7.540500e-01	1.385397e-01	S100A7A;TRAF3IP2;MMP3;MUC5B;MMP9;MUC5AC;RELA;S100A7;HSP90B1
KEGG_2021_Human	Thermogenesis	24/232	8.447412e-01	9.999950e-01	0	0	8.209549e-01	1.385156e-01	NDUFB9;CPT1A;KDM3B;NDUFA6;NDUFB6;COX4I2;ACSL5;TSC1;NDUFC1;UQCR10;SDHA;ACTG1;CPT2;RPS6KA1;UQCRC1;ATP5PO;GNAS;NDUFS2;UQCRC2;PLIN1;NDUFV3;COX10;PRKG1;PNPLA2
KEGG_2021_Human	Other types of O-glycan biosynthesis	4/47	8.462138e-01	9.999950e-01	0	0	6.627149e-01	1.106623e-01	GALNT4;GALNT2;POMT1;B3GLCT
KEGG_2021_Human	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	2/26	8.470261e-01	9.999950e-01	0	0	5.938432e-01	9.859207e-02	PIGQ;GPLD1
KEGG_2021_Human	Maturity onset diabetes of the young	2/26	8.470261e-01	9.999950e-01	0	0	5.938432e-01	9.859207e-02	HNF4G;HNF1A
KEGG_2021_Human	Long-term potentiation	6/67	8.477251e-01	9.999950e-01	0	0	7.005892e-01	1.157365e-01	PLCB3;MAP2K2;CALML5;RPS6KA1;EP300;GRIN2C
KEGG_2021_Human	Circadian entrainment	9/97	8.579947e-01	9.999950e-01	0	0	7.282185e-01	1.115320e-01	RYR1;RYR2;KCNJ5;PLCB3;CALML5;KCNJ9;GNAS;GRIN2C;PRKG1
KEGG_2021_Human	Synaptic vesicle cycle	7/78	8.596581e-01	9.999950e-01	0	0	7.021181e-01	1.061747e-01	UNC13A;CLTCL1;ATP6V0A2;CACNA1A;TCIRG1;ATP6V1E2;SLC18A1
KEGG_2021_Human	Th17 cell differentiation	10/107	8.620698e-01	9.999950e-01	0	0	7.339785e-01	1.089364e-01	HLA-DRB5;HLA-DMB;HLA-DPB1;AHR;PLCG1;HLA-DQA1;HLA-DRB1;RELA;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Primary immunodeficiency	3/38	8.627060e-01	9.999950e-01	0	0	6.106750e-01	9.018526e-02	PTPRC;TAP1;IL7R
KEGG_2021_Human	mRNA surveillance pathway	9/98	8.658639e-01	9.999950e-01	0	0	7.199950e-01	1.036992e-01	HBS1L;SMG1;PCF11;PPP2R5A;ACIN1;PPP2R3A;PELO;GSPT1;WDR33
KEGG_2021_Human	Osteoclast differentiation	12/127	8.704024e-01	9.999950e-01	0	0	7.427536e-01	1.030940e-01	FCGR2A;NCF1;NCF2;STAT2;SIRPG;PLCG2;SIRPA;CYBA;TNFRSF11A;LILRB2;LILRB4;RELA
KEGG_2021_Human	Cushing syndrome	15/155	8.709797e-01	9.999950e-01	0	0	7.624890e-01	1.053276e-01	USP8;MAP2K2;CDKN1B;HSD3B2;AIP;AHR;EGFR;AGT;WNT6;PLCB3;PDE11A;NCEH1;CYP11A1;GNAS;CACNA1S
KEGG_2021_Human	Non-alcoholic fatty liver disease	15/155	8.709797e-01	9.999950e-01	0	0	7.624890e-01	1.053276e-01	NDUFB9;NDUFA6;NDUFB6;IRS1;COX4I2;EIF2AK3;NDUFC1;UQCR10;SDHA;RELA;CASP7;UQCRC1;NDUFS2;UQCRC2;NDUFV3
KEGG_2021_Human	Growth hormone synthesis, secretion and action	11/119	8.797761e-01	9.999950e-01	0	0	7.249822e-01	9.286137e-02	GH1;PLCB3;MAP2K2;IRS1;CSH1;PLCG2;GNAS;EP300;GHRL;CACNA1S;PLCG1
KEGG_2021_Human	Neurotrophin signaling pathway	11/119	8.797761e-01	9.999950e-01	0	0	7.249822e-01	9.286137e-02	MAP2K2;CALML5;IRS1;IRAK2;RIPK2;KIDINS220;RPS6KA1;PLCG2;PLCG1;IRAK4;RELA
KEGG_2021_Human	Calcium signaling pathway	24/240	8.854160e-01	9.999950e-01	0	0	7.901843e-01	9.616362e-02	RYR1;RYR2;MYLK2;CAMK1D;CALML5;ATP2B4;CACNA1A;GRIN2C;EGFR;MYLK3;MYLK;TRDN;ITPKB;P2RX7;PLCB3;KDR;PLCG2;HRC;GNAS;PTK2B;PLCG1;CACNA1S;PLCD1;SLC25A6
KEGG_2021_Human	Non-small cell lung cancer	6/72	8.915645e-01	9.999950e-01	0	0	6.473290e-01	7.429884e-02	EML4;MAP2K2;PLCG2;PLCG1;FHIT;EGFR
KEGG_2021_Human	Homologous recombination	3/41	8.949368e-01	9.999950e-01	0	0	5.623675e-01	6.242403e-02	RAD51D;TOPBP1;PALB2
KEGG_2021_Human	Dopaminergic synapse	12/132	9.003723e-01	9.999950e-01	0	0	7.116013e-01	7.468037e-02	KCNJ5;PLCB3;DDC;CALML5;KCNJ9;GNAS;CACNA1A;PPP2R5A;PPP2R3A;COMT;CLOCK;SLC18A1
KEGG_2021_Human	C-type lectin receptor signaling pathway	9/104	9.059525e-01	9.999950e-01	0	0	6.742898e-01	6.659854e-02	CALML5;CLEC4M;STAT2;PLCG2;CASP1;IL12A;LSP1;CLEC1B;RELA
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	21/219	9.123056e-01	9.999950e-01	0	0	7.541218e-01	6.921350e-02	NRP1;HLA-DRB5;CRTC3;MAP2K2;CRTC1;HLA-B;HLA-C;XIAP;HLA-A;RELA;ICAM1;DLG1;HLA-DMB;HLA-DPB1;EP300;TLN1;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1;SLC25A6
KEGG_2021_Human	Glioma	6/75	9.123227e-01	9.999950e-01	0	0	6.190780e-01	5.680750e-02	CAMK1D;MAP2K2;CALML5;PLCG2;PLCG1;EGFR
KEGG_2021_Human	SNARE interactions in vesicular transport	2/33	9.261390e-01	9.999950e-01	0	0	4.595659e-01	3.526294e-02	STX17;USE1
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	8/98	9.268472e-01	9.999950e-01	0	0	6.325902e-01	4.805572e-02	PLA2G4F;PLCB3;CALML5;PLA2G4C;PLCG2;GNAS;ALOX12;PLCG1
KEGG_2021_Human	Pathways in cancer	55/531	9.288810e-01	9.999950e-01	0	0	8.198256e-01	6.048239e-02	CDKN1B;CALML5;LAMC3;LAMC2;LAMC1;CASP7;EP300;ITGAV;IL12A;APPL1;MAP2K2;GSTO1;DCC;TRAF1;F2;MMP9;EML4;MSH6;PLCB3;COL4A2;ITGA6;LAMA5;CTBP2;LAMA2;ROCK2;LAMA1;GSTP1;LAMA4;CUL2;LAMA3;XIAP;KLK3;EGFR;RELA;HSP90B1;PLD2;DLL3;WNT6;TPR;PLCG2;CTNNA3;PLCG1;GSTM3;GSTM1;LAMB3;TXNRD2;STAT2;FN1;LAMB1;AGT;PML;GSTA3;GSTA2;GNAS;IL7R
KEGG_2021_Human	Relaxin signaling pathway	11/129	9.317419e-01	9.999950e-01	0	0	6.631624e-01	4.688519e-02	COL1A1;PLCB3;COL3A1;MAP2K2;COL1A2;COL4A2;GNAS;INSL3;MMP9;EGFR;RELA
KEGG_2021_Human	cAMP signaling pathway	20/216	9.341991e-01	9.999950e-01	0	0	7.253262e-01	4.936982e-02	VAV3;RYR2;ABCC4;MAP2K2;CALML5;ROCK2;LHB;ATP2B4;GRIN2C;RELA;TSHR;VAV2;PLD2;GIP;AFDN;ACOX1;GNAS;EP300;GHRL;CACNA1S
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	13/150	9.370887e-01	9.999950e-01	0	0	6.748588e-01	4.385053e-02	RYR2;CALML5;ATP2B4;PPP2R5A;PPP2R3A;AGT;PLCB3;GNAS;SCN7A;CACNA1S;SCN5A;MYH6;MYH7
KEGG_2021_Human	Amphetamine addiction	5/69	9.377924e-01	9.999950e-01	0	0	5.561354e-01	3.571876e-02	DDC;CALML5;GNAS;GRIN2C;SLC18A1
KEGG_2021_Human	Renal cell carcinoma	5/69	9.377924e-01	9.999950e-01	0	0	5.561354e-01	3.571876e-02	MAP2K2;CUL2;PRCC;EP300;PAK6
KEGG_2021_Human	Prolactin signaling pathway	5/70	9.425834e-01	9.999950e-01	0	0	5.475482e-01	3.237699e-02	MAP2K2;LHB;PRL;TNFRSF11A;RELA
KEGG_2021_Human	Mucin type O-glycan biosynthesis	2/36	9.464832e-01	9.999950e-01	0	0	4.189441e-01	2.304280e-02	GALNT4;GALNT2
KEGG_2021_Human	Glutamatergic synapse	9/114	9.502854e-01	9.999950e-01	0	0	6.097220e-01	3.109151e-02	PLA2G4F;PLCB3;PLA2G4C;GNAS;CACNA1A;HOMER3;GRIN2C;SHANK2;PLD2
KEGG_2021_Human	Viral carcinogenesis	18/203	9.509733e-01	9.999950e-01	0	0	6.914802e-01	3.476025e-02	SP100;CDKN1B;GSN;HLA-B;UBR4;HLA-C;UBE3A;CHD4;ACTN4;HLA-A;TRAF1;RELA;C3;DLG1;H2BC21;H2BS1;EP300;H4C6
KEGG_2021_Human	T cell receptor signaling pathway	8/104	9.512996e-01	9.999950e-01	0	0	5.928494e-01	2.959876e-02	VAV3;DLG1;MAP2K2;PTPRC;PAK6;PLCG1;RELA;VAV2
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	2/37	9.519868e-01	9.999950e-01	0	0	4.069511e-01	2.002367e-02	HSD11B2;IRS1
KEGG_2021_Human	Thyroid cancer	2/37	9.519868e-01	9.999950e-01	0	0	4.069511e-01	2.002367e-02	MAP2K2;TPR
KEGG_2021_Human	TGF-beta signaling pathway	7/94	9.528989e-01	9.999950e-01	0	0	5.724681e-01	2.761958e-02	ZFYVE16;EP300;LTBP1;THBS1;DCN;THSD4;RGMA
KEGG_2021_Human	ErbB signaling pathway	6/85	9.585992e-01	9.999950e-01	0	0	5.404042e-01	2.284949e-02	CDKN1B;MAP2K2;PLCG2;PAK6;PLCG1;EGFR
KEGG_2021_Human	Retrograde endocannabinoid signaling	12/148	9.604371e-01	9.999950e-01	0	0	6.273068e-01	2.532238e-02	NDUFB9;KCNJ5;FAAH;PLCB3;NDUFA6;NDUFB6;KCNJ9;CACNA1A;NDUFS2;NDUFC1;CACNA1S;NDUFV3
KEGG_2021_Human	Ubiquitin mediated proteolysis	11/140	9.653989e-01	9.999950e-01	0	0	6.062307e-01	2.134775e-02	HERC1;FBXW8;UBA6;CUL3;CUL2;XIAP;UBE3A;NHLRC1;UBA1;TRIM32;PML
KEGG_2021_Human	Nicotine addiction	2/40	9.654334e-01	9.999950e-01	0	0	3.747591e-01	1.318332e-02	CACNA1A;GRIN2C
KEGG_2021_Human	Rap1 signaling pathway	18/210	9.660307e-01	9.999950e-01	0	0	6.660012e-01	2.301678e-02	VAV3;FARP2;MAP2K2;ITGAM;CALML5;FPR1;THBS1;EGFR;RAP1GAP;VAV2;ACTG1;EFNA1;AFDN;PLCB3;KDR;GNAS;PLCG1;TLN1
KEGG_2021_Human	Glycosaminoglycan biosynthesis	3/53	9.663028e-01	9.999950e-01	0	0	4.271062e-01	1.464035e-02	FUT8;GLCE;CHST3
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	10/131	9.682060e-01	9.999950e-01	0	0	5.875864e-01	1.898517e-02	VAV3;MAP2K2;HLA-B;PLCG2;HLA-C;PTK2B;HLA-A;PLCG1;ICAM1;VAV2
KEGG_2021_Human	Acute myeloid leukemia	4/67	9.719618e-01	9.999950e-01	0	0	4.518122e-01	1.284897e-02	ITGAM;MAP2K2;RELA;PML
KEGG_2021_Human	Longevity regulating pathway	7/102	9.741825e-01	9.999950e-01	0	0	5.240200e-01	1.370658e-02	IRS1;HSPA6;TSC1;RELA;HSPA1B;APPL1;CAMKK2
KEGG_2021_Human	Morphine addiction	6/91	9.743211e-01	9.999950e-01	0	0	5.020854e-01	1.306142e-02	KCNJ5;PDE11A;GRK5;KCNJ9;GNAS;CACNA1A
KEGG_2021_Human	Phototransduction	1/28	9.747147e-01	9.999950e-01	0	0	2.637778e-01	6.755475e-03	CALML5
KEGG_2021_Human	Cellular senescence	12/156	9.761006e-01	9.999950e-01	0	0	5.921841e-01	1.432473e-02	MAP2K2;CALML5;TRAF3IP2;CAPN2;HLA-B;HLA-C;TSC1;HLA-A;PPID;ZFP36L2;RELA;SLC25A6
KEGG_2021_Human	Hepatitis C	12/157	9.776005e-01	9.999950e-01	0	0	5.880663e-01	1.332215e-02	MAVS;RNASEL;MAP2K2;DDX58;MX2;STAT2;CLDN23;MX1;EIF2AK3;EIF2AK4;EGFR;RELA
KEGG_2021_Human	Hepatocellular carcinoma	13/168	9.785965e-01	9.999950e-01	0	0	5.958712e-01	1.289219e-02	GSTM3;MAP2K2;GSTM1;GSTO1;TXNRD2;GSTP1;EGFR;ACTG1;WNT6;GSTA3;GSTA2;PLCG2;PLCG1
KEGG_2021_Human	Apelin signaling pathway	10/137	9.789029e-01	9.999950e-01	0	0	5.596336e-01	1.193299e-02	RYR1;MYLK2;RYR2;PLCB3;MAP2K2;CALML5;CCN2;PLIN1;MYLK3;MYLK
KEGG_2021_Human	Endometrial cancer	3/58	9.795391e-01	9.999950e-01	0	0	3.881674e-01	8.024620e-03	MAP2K2;CTNNA3;EGFR
KEGG_2021_Human	Necroptosis	12/159	9.803467e-01	9.999950e-01	0	0	5.799987e-01	1.151237e-02	PYGB;PLA2G4F;PARP1;STAT2;CHMP1A;PLA2G4C;CAPN2;CASP1;XIAP;PYGL;PPID;SLC25A6
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	7/106	9.811096e-01	9.999950e-01	0	0	5.027322e-01	9.587658e-03	AKAP13;CASR;PLCB3;NACA;GNAS;EGFR;PLD2
KEGG_2021_Human	Circadian rhythm	1/31	9.829541e-01	9.999950e-01	0	0	2.373594e-01	4.080890e-03	CLOCK
KEGG_2021_Human	p53 signaling pathway	4/73	9.839491e-01	9.999950e-01	0	0	4.123826e-01	6.672800e-03	PIDD1;AIFM2;THBS1;SERPINB5
KEGG_2021_Human	FoxO signaling pathway	9/131	9.849754e-01	9.999950e-01	0	0	5.242491e-01	7.936401e-03	MAP2K2;CDKN1B;IRS1;EP300;HOMER3;PCK1;IL7R;EGFR;PCK2
KEGG_2021_Human	Colorectal cancer	5/86	9.852541e-01	9.999950e-01	0	0	4.389882e-01	6.521475e-03	MSH6;MAP2K2;DCC;EGFR;APPL1
KEGG_2021_Human	Chronic myeloid leukemia	4/76	9.879320e-01	9.999950e-01	0	0	3.951321e-01	4.797442e-03	CDKN1B;MAP2K2;CTBP2;RELA
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	5/89	9.887307e-01	9.999950e-01	0	0	4.232373e-01	4.796660e-03	EML4;MAP2K2;PLCG1;EGFR;RELA
KEGG_2021_Human	Melanogenesis	6/101	9.888570e-01	9.999950e-01	0	0	4.489770e-01	5.031052e-03	WNT6;PLCB3;MAP2K2;CALML5;GNAS;EP300
KEGG_2021_Human	Chagas disease	6/102	9.897741e-01	9.999950e-01	0	0	4.442747e-01	4.566498e-03	C3;PLCB3;GNAS;IL12A;IRAK4;RELA
KEGG_2021_Human	Axon guidance	13/182	9.914994e-01	9.999950e-01	0	0	5.460690e-01	4.661763e-03	NRP1;DCC;ROCK2;SEMA4B;NTN4;RGMA;EFNA1;DPYSL2;PLCG2;PLXNB2;PAK6;SLIT3;PLCG1
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	14/193	9.917340e-01	9.999950e-01	0	0	5.551282e-01	4.607770e-03	MAP2K2;CALML5;STAT2;HLA-B;HLA-C;HLA-A;RELA;ICAM1;C3;PREX1;CD200R1;PLCG2;EP300;PLCG1
KEGG_2021_Human	Human cytomegalovirus infection	17/225	9.921027e-01	9.999950e-01	0	0	5.798435e-01	4.597396e-03	MAP2K2;CALML5;ROCK2;HLA-B;HLA-C;TAP1;CGAS;TSC1;HLA-A;EGFR;RELA;AKAP13;PLCB3;STING1;GNAS;PTK2B;ITGAV
KEGG_2021_Human	Hepatitis B	11/162	9.923596e-01	9.999950e-01	0	0	5.172513e-01	3.967177e-03	IFIH1;MAVS;MAP2K2;DDX58;STAT2;EP300;PTK2B;IRAK4;HSPG2;MMP9;RELA
KEGG_2021_Human	Fanconi anemia pathway	2/54	9.928863e-01	9.999950e-01	0	0	2.736434e-01	1.953566e-03	PMS2;PALB2
KEGG_2021_Human	Hippo signaling pathway	11/163	9.928966e-01	9.999950e-01	0	0	5.138187e-01	3.662872e-03	CRB2;WNT6;PATJ;DLG1;DLG5;DCHS1;CTNNA3;CCN2;LIMD1;ACTG1;LLGL2
KEGG_2021_Human	mTOR signaling pathway	10/154	9.938914e-01	9.999950e-01	0	0	4.930839e-01	3.021289e-03	WNT6;CLIP1;DEPTOR;MAP2K2;SEH1L;IRS1;RPS6KA1;TSC1;FNIP1;ATP6V1E2
KEGG_2021_Human	Hedgehog signaling pathway	2/56	9.943528e-01	9.999950e-01	0	0	2.634783e-01	1.492143e-03	CUL3;IQCE
KEGG_2021_Human	Ras signaling pathway	17/232	9.949439e-01	9.999950e-01	0	0	5.607383e-01	2.842347e-03	PLA2G4F;MAP2K2;RASA4B;CALML5;PLA2G4C;RASAL1;EGFR;RELA;PLD2;EFNA1;AFDN;RASA4;KDR;PLCG2;PAK6;PLCG1;EXOC2
KEGG_2021_Human	Human immunodeficiency virus 1 infection	15/212	9.953034e-01	9.999950e-01	0	0	5.400953e-01	2.542576e-03	MAP2K2;CALML5;HLA-B;HLA-C;TAP1;CGAS;HLA-A;IRAK4;RELA;STING1;TRIM5;PLCG2;PAK6;PTK2B;PLCG1
