Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924	3/59	1.764004e-01	5.842436e-01	0	0	2.135502e+00	3.705094e+00	MYBBP1A;POLR1A;POTEF
Reactome_2022	RHOQ GTPase Cycle R-HSA-9013406	3/59	1.764004e-01	5.842436e-01	0	0	2.135502e+00	3.705094e+00	OBSCN;TFRC;MPP7
Reactome_2022	Hemostasis R-HSA-109582	18/576	1.772469e-01	5.842436e-01	0	0	1.292437e+00	2.236189e+00	CHID1;ITIH4;ECM1;SERPINA1;VWF;WDR1;ACTN2;F13A1;SYTL4;CLU;TF;PSG5;CEACAM5;FLNA;SIRPA;HRG;APOB;CD99
Reactome_2022	Eukaryotic Translation Elongation R-HSA-156842	4/90	1.801907e-01	5.842436e-01	0	0	1.855021e+00	3.179023e+00	EEF1D;EEF1A2;RPL14;RPL8
Reactome_2022	Biosynthesis Of Maresins R-HSA-9018682	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	CYP2C9
Reactome_2022	CREB1 Phosphorylation Thru Activation Of CaMKII/CaMKK/CaMKIV Cascasde R-HSA-442729	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	CAMKK1
Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	PANK4
Reactome_2022	Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	CYBA
Reactome_2022	Histidine Catabolism R-HSA-70921	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	FTCD
Reactome_2022	ROBO Receptors Bind AKAP5 R-HSA-9010642	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	AKAP5
Reactome_2022	Synthesis Of Ketone Bodies R-HSA-77111	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	BDH2
Reactome_2022	Synthesis Of PG R-HSA-1483148	1/8	1.803565e-01	5.842436e-01	0	0	5.685714e+00	9.738605e+00	PRKCSH
Reactome_2022	Gluconeogenesis R-HSA-70263	2/32	1.849875e-01	5.950267e-01	0	0	2.655624e+00	4.481277e+00	PCK1;ENO3
Reactome_2022	EPH-Ephrin Signaling R-HSA-2682334	4/91	1.851037e-01	5.950267e-01	0	0	1.833605e+00	3.092997e+00	MYH9;POTEF;MYH11;MMP9
Reactome_2022	Activation Of Matrix Metalloproteinases R-HSA-1592389	2/33	1.939172e-01	6.116669e-01	0	0	2.569827e+00	4.215348e+00	TPSAB1;MMP9
Reactome_2022	Keratan Sulfate/Keratin Metabolism R-HSA-1638074	2/33	1.939172e-01	6.116669e-01	0	0	2.569827e+00	4.215348e+00	HEXB;HEXA
Reactome_2022	RAC3 GTPase Cycle R-HSA-9013423	4/93	1.950576e-01	6.116669e-01	0	0	1.792216e+00	2.929305e+00	TFRC;SWAP70;CYBA;MPP7
Reactome_2022	SARS-CoV Infections R-HSA-9679506	12/369	1.985452e-01	6.116669e-01	0	0	1.343976e+00	2.172858e+00	PATJ;MAVS;SEC23A;PARP4;TKFC;RPN2;STING1;PRKCSH;HLA-B;HLA-C;HLA-A;HSPG2
Reactome_2022	Downstream TCR Signaling R-HSA-202424	4/94	2.000958e-01	6.116669e-01	0	0	1.772211e+00	2.851415e+00	HLA-DRB5;PSMD13;HLA-DRB1;HLA-DPA1
Reactome_2022	Atorvastatin ADME R-HSA-9754706	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	PON1
Reactome_2022	Beta-oxidation Of pristanoyl-CoA R-HSA-389887	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	HSD17B4
Reactome_2022	CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	MYH9
Reactome_2022	Chylomicron Assembly R-HSA-8963888	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	APOB
Reactome_2022	Chylomicron Remodeling R-HSA-8963901	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	APOB
Reactome_2022	Lipophagy R-HSA-9613354	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	PLIN3
Reactome_2022	NR1H2 And NR1H3 Regulate Gene Expression To Control Bile Acid Homeostasis R-HSA-9623433	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	NCOR2
Reactome_2022	OAS Antiviral Response R-HSA-8983711	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	FLNA
Reactome_2022	Phase 3 - Rapid Repolarisation R-HSA-5576890	1/9	2.004868e-01	6.116669e-01	0	0	4.974745e+00	7.994450e+00	AKAP9
Reactome_2022	Glycerophospholipid Biosynthesis R-HSA-1483206	5/127	2.024727e-01	6.145613e-01	0	0	1.634875e+00	2.611141e+00	ALPP;PRKCSH;SLC44A2;PLA2G4C;PLBD1
Reactome_2022	Synthesis Of Bile Acids And Bile Salts R-HSA-192105	2/34	2.029005e-01	6.145613e-01	0	0	2.489392e+00	3.970679e+00	AKR1C3;HSD17B4
Reactome_2022	Semaphorin Interactions R-HSA-373755	3/64	2.076455e-01	6.221999e-01	0	0	1.959957e+00	3.080902e+00	PLXND1;MYH9;MYH11
Reactome_2022	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	2/35	2.119292e-01	6.221999e-01	0	0	2.413832e+00	3.745067e+00	GSTO1;PDCD4
Reactome_2022	Metabolism Of Steroid Hormones R-HSA-196071	2/35	2.119292e-01	6.221999e-01	0	0	2.413832e+00	3.745067e+00	CHGA;LHB
Reactome_2022	Plasma Lipoprotein Clearance R-HSA-8964043	2/35	2.119292e-01	6.221999e-01	0	0	2.413832e+00	3.745067e+00	APOBR;APOB
Reactome_2022	Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	3/65	2.140394e-01	6.221999e-01	0	0	1.928246e+00	2.972574e+00	CYP2C9;CYP1B1;MIA3
Reactome_2022	Protein Localization R-HSA-9609507	6/164	2.164002e-01	6.221999e-01	0	0	1.515151e+00	2.319129e+00	PITRM1;ECI2;ECH1;HSD17B4;ACAA1;OTC
Reactome_2022	RHO GTPase Effectors R-HSA-195258	9/269	2.176131e-01	6.221999e-01	0	0	1.382389e+00	2.108194e+00	CLIP1;FLNA;MYH9;POTEF;CYBA;MYH11;IQGAP2;MYLK;KTN1
Reactome_2022	Abacavir ADME R-HSA-2161522	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	PCK1
Reactome_2022	CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	CAMKK1
Reactome_2022	Folding Of Actin By CCT/TriC R-HSA-390450	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	POTEF
Reactome_2022	Interaction With Cumulus Cells And Zona Pellucida R-HSA-2534343	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	OVGP1
Reactome_2022	Ketone Body Metabolism R-HSA-74182	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	BDH2
Reactome_2022	Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	HLA-A
Reactome_2022	Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	PFAS
Reactome_2022	RHO GTPases Activate KTN1 R-HSA-5625970	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	KTN1
Reactome_2022	RHOBTB3 ATPase Cycle R-HSA-9706019	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	PLIN3
Reactome_2022	RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	CR1
Reactome_2022	mRNA Editing R-HSA-75072	1/10	2.201236e-01	6.221999e-01	0	0	4.421769e+00	6.692639e+00	ADAR
Reactome_2022	COPII-mediated Vesicle Transport R-HSA-204005	3/66	2.204749e-01	6.221999e-01	0	0	1.897541e+00	2.869027e+00	SEC23A;SERPINA1;CTSC
Reactome_2022	Integrin Cell Surface Interactions R-HSA-216083	3/66	2.204749e-01	6.221999e-01	0	0	1.897541e+00	2.869027e+00	ITGA8;HSPG2;ICAM1
Reactome_2022	Signaling By FGFR1 In Disease R-HSA-5655302	2/36	2.209959e-01	6.221999e-01	0	0	2.342716e+00	3.536590e+00	MYO18A;LRRFIP1
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	19/637	2.229192e-01	6.255159e-01	0	0	1.230490e+00	1.846899e+00	SEC23A;SERPINA1;TFRC;DENND2B;AP3B1;MIA3;SPTB;SPTA1;GOLGA4;TF;ALPP;GOLGB1;GOLGA1;PLIN3;MYH9;RIN3;APOB;TBC1D17;CTSC
Reactome_2022	Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360	3/67	2.269491e-01	6.347009e-01	0	0	1.867796e+00	2.769997e+00	EPB41L3;MYH9;BSN
Reactome_2022	DNA Damage Recognition In GG-NER R-HSA-5696394	2/37	2.300932e-01	6.371228e-01	0	0	2.275665e+00	3.343568e+00	XPC;POTEF
Reactome_2022	Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877	2/37	2.300932e-01	6.371228e-01	0	0	2.275665e+00	3.343568e+00	VWF;F13A1
Reactome_2022	Triglyceride Metabolism R-HSA-8979227	2/37	2.300932e-01	6.371228e-01	0	0	2.275665e+00	3.343568e+00	FABP1;PLIN3
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	5/134	2.334535e-01	6.389402e-01	0	0	1.545602e+00	2.248499e+00	PSG5;CEACAM5;SIRPA;APOB;CD99
Reactome_2022	Costimulation By CD28 Family R-HSA-388841	3/68	2.334590e-01	6.389402e-01	0	0	1.838966e+00	2.675233e+00	HLA-DRB5;HLA-DRB1;HLA-DPA1
Reactome_2022	Apoptotic Cleavage Of Cell Adhesion Proteins R-HSA-351906	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	TJP2
Reactome_2022	Biotin Transport And Metabolism R-HSA-196780	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	ACACB
Reactome_2022	CYP2E1 Reactions R-HSA-211999	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	CYP2C9
Reactome_2022	Carnitine Metabolism R-HSA-200425	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	CPT2
Reactome_2022	Digestion Of Dietary Carbohydrate R-HSA-189085	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	MGAM
Reactome_2022	Formation Of Apoptosome R-HSA-111458	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	APIP
Reactome_2022	Killing Mechanisms R-HSA-9664420	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	CYBA
Reactome_2022	Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	MIA3
Reactome_2022	Uptake And Function Of Anthrax Toxins R-HSA-5210891	1/11	2.392791e-01	6.389402e-01	0	0	3.979388e+00	5.691020e+00	PDCD6IP
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	15/496	2.398882e-01	6.389402e-01	0	0	1.246615e+00	1.779646e+00	LAMA5;LAMA2;LAMC3;LAMA1;LAMA4;CYBA;LAMB1;LAMC1;MMP9;GFAP;TF;COL6A2;COL6A1;COL6A3;TNS3
Reactome_2022	Synthesis Of PA R-HSA-1483166	2/39	2.483522e-01	6.593908e-01	0	0	2.152435e+00	2.998142e+00	PRKCSH;ALPP
Reactome_2022	trans-Golgi Network Vesicle Budding R-HSA-199992	3/71	2.531763e-01	6.680022e-01	0	0	1.757564e+00	2.414311e+00	TFRC;GOLGB1;AP3B1
Reactome_2022	Butyrophilin (BTN) Family Interactions R-HSA-8851680	1/12	2.579651e-01	6.680022e-01	0	0	3.617440e+00	4.901381e+00	PPL
Reactome_2022	Disorders Of Developmental Biology R-HSA-9675151	1/12	2.579651e-01	6.680022e-01	0	0	3.617440e+00	4.901381e+00	NCOR2
Reactome_2022	Glutathione Synthesis And Recycling R-HSA-174403	1/12	2.579651e-01	6.680022e-01	0	0	3.617440e+00	4.901381e+00	OPLAH
Reactome_2022	Maturation Of Nucleoprotein R-HSA-9683610	1/12	2.579651e-01	6.680022e-01	0	0	3.617440e+00	4.901381e+00	PARP4
Reactome_2022	Platelet Adhesion To Exposed Collagen R-HSA-75892	1/12	2.579651e-01	6.680022e-01	0	0	3.617440e+00	4.901381e+00	VWF
Reactome_2022	Pyrimidine Catabolism R-HSA-73621	1/12	2.579651e-01	6.680022e-01	0	0	3.617440e+00	4.901381e+00	AGXT2
Reactome_2022	Vitamin D (Calciferol) Metabolism R-HSA-196791	1/12	2.579651e-01	6.680022e-01	0	0	3.617440e+00	4.901381e+00	GC
Reactome_2022	Leishmania Infection R-HSA-9658195	8/247	2.623780e-01	6.773390e-01	0	0	1.335447e+00	1.786787e+00	C3;CHGA;MYH2;LHB;MYH9;MYO9B;POTEF;CYBA
Reactome_2022	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	3/74	2.731190e-01	6.775610e-01	0	0	1.683041e+00	2.184330e+00	AKAP13;OBSCN;ARHGEF40
Reactome_2022	Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913	3/74	2.731190e-01	6.775610e-01	0	0	1.683041e+00	2.184330e+00	MYBBP1A;POLR1A;POTEF
Reactome_2022	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	4/108	2.740300e-01	6.775610e-01	0	0	1.532538e+00	1.983898e+00	RPN2;RPL14;RPL8;SRP14
Reactome_2022	Formation Of Incision Complex In GG-NER R-HSA-5696395	2/42	2.758068e-01	6.775610e-01	0	0	1.990695e+00	2.564125e+00	POLR1A;XPC
Reactome_2022	RND1 GTPase Cycle R-HSA-9696273	2/42	2.758068e-01	6.775610e-01	0	0	1.990695e+00	2.564125e+00	TFRC;DST
Reactome_2022	Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	PRKCSH
Reactome_2022	Cytochrome C-Mediated Apoptotic Response R-HSA-111461	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	APIP
Reactome_2022	Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	HSPG2
Reactome_2022	Defects In Cobalamin (B12) Metabolism R-HSA-3296469	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	MMUT
Reactome_2022	Dissolution Of Fibrin Clot R-HSA-75205	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	HRG
Reactome_2022	Glycogen Synthesis R-HSA-3322077	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	PGM1
Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	GLRX5
Reactome_2022	NF-kB Activation Thru FADD/RIP-1 Pathway Mediated By Caspase-8 And -10 R-HSA-933543	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	MAVS
Reactome_2022	Signal Regulatory Protein Family Interactions R-HSA-391160	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	SIRPA
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	PCSK1
Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	CHGA
Reactome_2022	Trafficking And Processing Of Endosomal TLR R-HSA-1679131	1/13	2.761929e-01	6.775610e-01	0	0	3.315816e+00	4.266314e+00	CTSB
Reactome_2022	DAP12 Interactions R-HSA-2172127	2/43	2.849527e-01	6.970026e-01	0	0	1.942042e+00	2.438102e+00	HLA-B;HLA-C
Reactome_2022	Protein Ubiquitination R-HSA-8852135	3/76	2.865053e-01	6.970026e-01	0	0	1.636762e+00	2.045949e+00	PRKDC;HLA-B;HLA-A
Reactome_2022	Heme Biosynthesis R-HSA-189451	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	CPOX
Reactome_2022	Methylation R-HSA-156581	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	GSTO1
Reactome_2022	Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	POLR1A
Reactome_2022	Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	POLR1A
Reactome_2022	Physiological Factors R-HSA-5578768	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	CES1
Reactome_2022	Removal Of Flap Intermediate R-HSA-69166	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	POLR1A
Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	AKR1C3
Reactome_2022	Tryptophan Catabolism R-HSA-71240	1/14	2.939739e-01	6.970026e-01	0	0	3.060597e+00	3.746979e+00	HAAO
Reactome_2022	Interleukin-12 Signaling R-HSA-9020591	2/44	2.940869e-01	6.970026e-01	0	0	1.895706e+00	2.320116e+00	GSTO1;PDCD4
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	2/44	2.940869e-01	6.970026e-01	0	0	1.895706e+00	2.320116e+00	LTBP4;ITGA8
Reactome_2022	G Alpha (12/13) Signaling Events R-HSA-416482	3/78	2.999418e-01	7.024677e-01	0	0	1.592951e+00	1.918178e+00	AKAP13;OBSCN;ARHGEF40
Reactome_2022	Reproduction R-HSA-1474165	4/113	3.015163e-01	7.024677e-01	0	0	1.461862e+00	1.752671e+00	OVGP1;POLR1A;SYNE2;SYNE1
Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068	2/45	3.032046e-01	7.024677e-01	0	0	1.851524e+00	2.209512e+00	AKR1C3;HSD17B4
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	3/79	3.066731e-01	7.024677e-01	0	0	1.571910e+00	1.857955e+00	GSN;HSPG2;LTF
Reactome_2022	Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	VWF
Reactome_2022	Diseases Associated With Glycosylation Precursor Biosynthesis R-HSA-5609975	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	PGM1
Reactome_2022	GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	VWF
Reactome_2022	Glycogen Storage Diseases R-HSA-3229121	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	GAA
Reactome_2022	Mismatch Repair R-HSA-5358508	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	POLR1A
Reactome_2022	Phase 2 - Plateau Phase R-HSA-5576893	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	AKAP9
Reactome_2022	Processive Synthesis On Lagging Strand R-HSA-69183	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	POLR1A
Reactome_2022	Prolactin Receptor Signaling R-HSA-1170546	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	GH1
Reactome_2022	Regulation Of Innate Immune Responses To Cytosolic DNA R-HSA-3134975	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	STING1
Reactome_2022	Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	AKR1C3
Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	AKR1C3
Reactome_2022	TRAF3-dependent IRF Activation Pathway R-HSA-918233	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	MAVS
Reactome_2022	p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708	1/15	3.113190e-01	7.024677e-01	0	0	2.841837e+00	3.316245e+00	VWF
Reactome_2022	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	2/46	3.123009e-01	7.024677e-01	0	0	1.809351e+00	2.105701e+00	NCOR2;PCK1
Reactome_2022	XBP1(S) Activates Chaperone Genes R-HSA-381038	2/46	3.123009e-01	7.024677e-01	0	0	1.809351e+00	2.105701e+00	HDGF;ADD1
Reactome_2022	COPI-mediated Anterograde Transport R-HSA-6807878	3/80	3.134100e-01	7.030776e-01	0	0	1.551416e+00	1.800019e+00	SPTA1;GOLGB1;SPTB
Reactome_2022	TCR Signaling R-HSA-202403	4/116	3.181592e-01	7.118283e-01	0	0	1.422485e+00	1.629034e+00	HLA-DRB5;PSMD13;HLA-DRB1;HLA-DPA1
Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	3/81	3.201504e-01	7.143782e-01	0	0	1.531447e+00	1.744264e+00	POLR1A;BAG3;HSPA4L
Reactome_2022	Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	3/82	3.268921e-01	7.209223e-01	0	0	1.511984e+00	1.690587e+00	POLR1A;POTEF;XPC
Reactome_2022	Cell-extracellular Matrix Interactions R-HSA-446353	1/16	3.282388e-01	7.209223e-01	0	0	2.652245e+00	2.954638e+00	FLNA
Reactome_2022	Heme Degradation R-HSA-189483	1/16	3.282388e-01	7.209223e-01	0	0	2.652245e+00	2.954638e+00	FABP1
Reactome_2022	Plasma Lipoprotein Assembly R-HSA-8963898	1/16	3.282388e-01	7.209223e-01	0	0	2.652245e+00	2.954638e+00	APOB
Reactome_2022	Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174	1/16	3.282388e-01	7.209223e-01	0	0	2.652245e+00	2.954638e+00	PDPR
Reactome_2022	Translesion Synthesis By REV1 R-HSA-110312	1/16	3.282388e-01	7.209223e-01	0	0	2.652245e+00	2.954638e+00	POLR1A
Reactome_2022	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	2/48	3.304122e-01	7.219163e-01	0	0	1.730506e+00	1.916387e+00	PSMD13;MRC1
Reactome_2022	IRE1alpha Activates Chaperones R-HSA-381070	2/48	3.304122e-01	7.219163e-01	0	0	1.730506e+00	1.916387e+00	HDGF;ADD1
Reactome_2022	Biosynthesis Of DHA-derived SPMs R-HSA-9018677	1/17	3.447437e-01	7.397441e-01	0	0	2.486352e+00	2.647851e+00	CYP2C9
Reactome_2022	Metabolism Of Folate And Pterines R-HSA-196757	1/17	3.447437e-01	7.397441e-01	0	0	2.486352e+00	2.647851e+00	ALDH1L1
Reactome_2022	Platelet Sensitization By LDL R-HSA-432142	1/17	3.447437e-01	7.397441e-01	0	0	2.486352e+00	2.647851e+00	APOB
Reactome_2022	Removal Of Flap Intermediate From C-strand R-HSA-174437	1/17	3.447437e-01	7.397441e-01	0	0	2.486352e+00	2.647851e+00	POLR1A
Reactome_2022	Translesion Synthesis By POLI R-HSA-5656121	1/17	3.447437e-01	7.397441e-01	0	0	2.486352e+00	2.647851e+00	POLR1A
Reactome_2022	Translesion Synthesis By POLK R-HSA-5655862	1/17	3.447437e-01	7.397441e-01	0	0	2.486352e+00	2.647851e+00	POLR1A
Reactome_2022	Vitamin B5 (Pantothenate) Metabolism R-HSA-199220	1/17	3.447437e-01	7.397441e-01	0	0	2.486352e+00	2.647851e+00	PANK4
Reactome_2022	Adaptive Immune System R-HSA-1280218	20/733	3.457852e-01	7.400862e-01	0	0	1.119399e+00	1.188732e+00	HLA-DRB5;SEC23A;IFITM1;PSMD13;ERAP1;HLA-B;HLA-C;LMO7;CYBA;HLA-A;PPL;ICAM1;C3;RNF213;MRC1;HLA-DRB1;CTSC;CD99;HLA-DPA1;CTSB
Reactome_2022	Neurotransmitter Release Cycle R-HSA-112310	2/50	3.483880e-01	7.437596e-01	0	0	1.658231e+00	1.748503e+00	ALDH5A1;SYN2
Reactome_2022	LDL Clearance R-HSA-8964038	1/18	3.608439e-01	7.645152e-01	0	0	2.339976e+00	2.385161e+00	APOB
Reactome_2022	Regulation Of TLR By Endogenous Ligand R-HSA-5686938	1/18	3.608439e-01	7.645152e-01	0	0	2.339976e+00	2.385161e+00	APOB
Reactome_2022	Serotonin Neurotransmitter Release Cycle R-HSA-181429	1/18	3.608439e-01	7.645152e-01	0	0	2.339976e+00	2.385161e+00	SYN2
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	2/52	3.661988e-01	7.719617e-01	0	0	1.591738e+00	1.599027e+00	AKAP12;TOR1AIP1
Reactome_2022	SARS-CoV-1 Infection R-HSA-9678108	2/52	3.661988e-01	7.719617e-01	0	0	1.591738e+00	1.599027e+00	PARP4;PRKCSH
Reactome_2022	Meiosis R-HSA-1500620	3/88	3.672569e-01	7.722520e-01	0	0	1.404822e+00	1.407201e+00	POLR1A;SYNE2;SYNE1
Reactome_2022	Glucose Metabolism R-HSA-70326	3/89	3.739523e-01	7.724324e-01	0	0	1.388415e+00	1.365683e+00	PCK1;ENO3;PGM2L1
Reactome_2022	Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	CYP2C9
Reactome_2022	GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	ALDH5A1
Reactome_2022	Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	ANKLE2
Reactome_2022	Other Semaphorin Interactions R-HSA-416700	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	PLXND1
Reactome_2022	Processive Synthesis On C-strand Of Telomere R-HSA-174414	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	POLR1A
Reactome_2022	Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982	1/19	3.765493e-01	7.724324e-01	0	0	2.209864e+00	2.158388e+00	ACTN2
